main_category_name,sub_category_name,ranking,title,org_price,dis_price,dis_percent
신발/잡화,브랜드 신발/가방,14,[엘르]갤러리아   엘르  선물케이스포함 풀스킨 심플밍크 머플러 SE73MF207,"37,000원",,28%
신발/잡화,브랜드 신발/가방,15,[캉골]샐리 캔버스 버켓백 3810 4종,"58,000원",,11%
신발/잡화,브랜드 신발/가방,16,[휠라] FILA 꾸미 GGUMI 3종 키즈 스니커즈 아동 운동화 슬립온 (3RM01156),,,
신발/잡화,브랜드 신발/가방,17,[닥스]갤러리아   닥스  남여 가죽장갑 4종 택 1,"40,000원",,25%
신발/잡화,브랜드 신발/가방,18,[금강제화]20FW 남성 인기 정장화 / 여성 부츠 / 남성 벨트,"149,000원",,69%
도서/음반,인문/사회/과학/IT,2,총 균 쇠 [개정판] [문학사상] [재레드 다이아몬드],,,
도서/음반,인문/사회/과학/IT,3,공정하다는 착각 [와이즈베리] [마이클 샌델] 능력주의는 모두에게 같은 기회를 제공하는가,,,
도서/음반,인문/사회/과학/IT,4,내셔널지오그래픽 세상의 모든 과학 외 - 포스터증정,"45,000원",,10%
도서/음반,인문/사회/과학/IT,5,부의 인문학,,,
도서/음반,인문/사회/과학/IT,6,홀로서기 심리학,,,
도서/음반,인문/사회/과학/IT,7,코스모스 : 특별판  칼 세이건,,,
도서/음반,인문/사회/과학/IT,8,컬러앤라이트 [AWB] [편집부],,,
도서/음반,인문/사회/과학/IT,9,웨스트민스터 소교리문답 해설. 1(청교도 대작 시리즈 11)(양장본 HardCover),,,
도서/음반,인문/사회/과학/IT,10,김락희의 인체 드로잉,,,
도서/음반,인문/사회/과학/IT,11,나를 나답게 만드는 것들,,,
도서/음반,인문/사회/과학/IT,12,하늘양식(2021) [KMC] [KMC 편집부] 2021 가정예배서,,,
도서/음반,인문/사회/과학/IT,13,나는 팔복의 사람인가  : 우리 산상수훈과 함께 다시 시작해요  (상)  변승우,,,
도서/음반,인문/사회/과학/IT,14,세광 뉴 바이엘 어린이바이엘 상 하 레벨 뉴 바이엘 하늘자전거바이엘 시리즈 책 교재,,,
도서/음반,인문/사회/과학/IT,15,아나스타시아(아나스타시아 1),,,
도서/음반,인문/사회/과학/IT,16,공정하다는착각 정의란무엇인가 돈으로살수없는것들 정치와도덕을말하다 중국을만나다 마이클샌델 책 사1,,,
도서/음반,인문/사회/과학/IT,17,코스모스(보급판)특별판,,,
도서/음반,인문/사회/과학/IT,18,공정하다는 착각 : 능력주의는 모두에게 같은 기회를 제공하는가  마이클 샌델,,,
도서/음반,인문/사회/과학/IT,19,아가페 큰글 쉬운성경 특중 단본 PU 투톤브라운 큰글자로 보는 쉽게 읽히는 쉬운성경 100702,,,
식품,김치/반찬,91,명동김치 2kg 독보적인그맛 명동칼국수김치 알싸한마늘,"11,900원",,1%
식품,김치/반찬,92,[프레시지]이화횟집 낙지볶음 2인분 프레시지X백년가게,"22,900원",,2%
식품,김치/반찬,93,[비비고]비비고 소고기장조림 125g x6개 (냉장),"19,800원",,20%
식품,김치/반찬,94,김순자명장 포기13kg,,,
식품,김치/반찬,95,[이종임김치]이종임 포기김치 10kg,,,
식품,김치/반찬,96,[김나운더키친]김나운더키친 떡갈비명작 30팩 60장,"60,900원",,1%
식품,김치/반찬,97,팔공 명품김치 10kg 100%국산농산물사용 / 팔공산김치,"62,000원",,5%
식품,김치/반찬,98,[풀무원]풀무원_국산콩간편한네컵연두부_360g,,,
식품,김치/반찬,99,[한상궁김치]100% 국산 김장김치 10kg/배추 포기김치,,,
식품,김치/반찬,100,사조대림_명품김밥세트_520G,,,
도서/음반,경제/경영/개발,2,2030 축의 전환 : 새로운 부와 힘을 탄생시킬 8가지 거대한 물결  마우로 기옌,,,
도서/음반,경제/경영/개발,3,2030 축의 전환,,,
도서/음반,경제/경영/개발,4,주린이도 술술 읽는 친절한 주식책 -주식 왕초보가 꼭 알아야할 기본,,,
도서/음반,경제/경영/개발,5,주식투자 무작정 따라하기(2020년 최신개정판),,,
도서/음반,경제/경영/개발,6,[예약판매]2030 축의 전환 - 새로운 부와 힘을 탄생시킬 8가지 거대한 물결,,,
도서/음반,경제/경영/개발,7,주린이가 가장 알고 싶은 최다질문 TOP 77,,,
도서/음반,경제/경영/개발,8,그러나 해병대는 영원하다,,,
도서/음반,경제/경영/개발,9,전설로 떠나는 월가의 영웅 : 주식투자에서 상식으로 성공하는 법  피터 린치 존 로스차일드,,,
도서/음반,경제/경영/개발,10,존리의 부자되기 습관 금융문맹 탈출 엄마 주식 사주세요 셀트리오니즘 미스터 마켓 2021 돈의 미래/사2,,,
도서/음반,경제/경영/개발,11,돈의 심리학: 당신은 왜 부자가 되지 못했는가(양장본 HardCover),,,
도서/음반,경제/경영/개발,12,미스터 마켓 2021,,,
도서/음반,경제/경영/개발,13,주식투자 무작정 따라하기 : 100만 왕초보가 감동한 최고의 주식투자 입문서  윤재수,,,
도서/음반,경제/경영/개발,14,존리의 금융문맹 탈출 [베가북스] [존 리],,,
도서/음반,경제/경영/개발,15,뉴욕주민의 진짜 미국식 주식투자,,,
도서/음반,경제/경영/개발,16,트렌드 코리아 2021 : 서울대 소비트렌드 분석센터의 2021 전망,,,
도서/음반,경제/경영/개발,17,미스터 마켓 2021 : 삼프로TV와 함께하는 2021년 주식시장 전망과 투자 전략  이한영 김효진 이다솔,,,
식품,과일/견과,2,꼭지없는 스낵토마토 미니대추토마토1kg,"9,900원",,1%
식품,과일/견과,3,소니가 2020년 햇 아몬드 800g+800g/총 1.6kg/대용량,,,
식품,과일/견과,4,서래푸드 3.75kg관볶음땅콩 무료배송,"37,000원",,50%
식품,과일/견과,5,알큰딸기_1KG 박스 ,"16,990원",,1%
식품,과일/견과,6,아삭 제철 사과 8kg (43-56과),"26,850원",,33%
식품,과일/견과,7,탱글탱글 대추방울토마토 3-4번2kg/2개주문시5kg발송,"12,900원",,
식품,과일/견과,8,한라봉 4.5kg(중대과)/17-19과내외,"27,900원",,
식품,과일/견과,9,만나몰 레드 자몽 8개입 (개당 330g 내외/플로리다),"12,700원",,1%
식품,과일/견과,10,[너트리]캘리포니아 볶음아몬드 500g x 2개 20년산,"14,850원",,33%
식품,과일/견과,11,가성비 최고 1+1 경북 부사 흠집 사과 5kg/꼬마소과,"19,000원",,1%
식품,과일/견과,12,[길림양행]길림6봉(허니버터3/와사비1/군옥수수1/흑임자1),,,
식품,과일/견과,13,(행사상품)100%당도선별 조생밀감 제주 _3.5KG 박스 ,"8,990원",,2%
식품,과일/견과,14,(행사상품)고당도 타이벡밀감_3KG 박스 ,"10,990원",,2%
식품,과일/견과,15,달콤설향딸기_500G 팩 ,,,
식품,과일/견과,16,한판딸기 500G/팩,"9,900원",,2%
식품,과일/견과,17,꼭지없는 스낵토마토 미니대추토마토3kg,"21,900원",,1%
식품,채소,99,콜라비 국산 _개,"1,690원",,1%
식품,채소,100,초L)양파(소/1KG),"3,990원",,2%
식품,수산,12,[광천김]김병만의 광천김 재래+파래도시락김 48봉 /10%추가할인,"16,300원",,33%
식품,수산,13,[얌테이블]국내산 홍합 다듬이홍합 5kg /10%쿠폰가: 9670원,"16,300원",,33%
식품,수산,14,[비비수산](대용량) 생 칵테일새우 60-70미,"28,300원",,33%
식품,수산,15,[쵱선생]국내산 조림 볶음용 지리 멸치 1kg/ 10290원 12%쿠폰가,"17,800원",,33%
식품,수산,16,광천 김부각25gX10봉,"14,800원",,33%
식품,수산,17,[비비수산]생새우살  대사이즈1+1(약 70마리),"10,500원",,4%
식품,수산,18,(완도직송) 완도 곱창김 햇김 100장(특품 400g이상),"25,900원",,1%
식품,수산,19,[바다원]바다원 초이스굿 돌김자반 40gx10 쿠폰가 7900원,"13,300원",,33%
식품,수산,20,갤러리아  당일손질 정광현님의 국내산 민물장어 자포니카종 1kg,"31,900원",,
식품,수산,21,손질오징어 국산 해동 중 _4마리,"11,900원",,2%
식품,수산,22,꽁치 야채세트 10마리20쪽(완전손질) 과메기 특가,,,
식품,수산,23,(맛보장제)안동 간고등어(특대) 140g 14팩,"30,900원",,6%
식품,수산,24,[바다원][바다원(주)] [바다원]칼맞은 오징어 250g 마른오징어 안주거리,,,
식품,수산,25,2019년 햇 다시멸치(국물용) 1.5kg  2021년 햇멸치,"11,800원",,33%
식품,수산,26,[한양식품]꽃보다오징어 오리지날 260g + 260g 10%할인쿠폰,"53,600원",,33%
식품,수산,27,[너트리]맛진미채 1kg 국내가공 10%할인쿠폰,"20,900원",,4%
생활/주방/건강,홈플러스 리빙,1,(1+1)유한킴벌리_크리넥스도톰한순수소프트 천연펄프 3겹 _30Mx30R,"27,900원",,2%
생활/주방/건강,홈플러스 리빙,2,[깨끗한나라](1+1)깨끗한나라_도톰한데코화장지 천연펄프 4겹 _25Mx30R,"27,900원",,
생활/주방/건강,렌탈 서비스,1,[SK매직]정수기렌탈 스스로직수정수기/10%할인+최대20만+추가,,,
생활/주방/건강,건강/의료용품,1,눈 마사지기+목 마사지기 안마기,"31,500원",,5%
식품,축산,19,온가족닭볶음탕용_1.2 kg 팩 ,"5,990원",,2%
식품,축산,20,그때그맛 김수미 낙지볶음 300gx4팩 + 쭈꾸미볶음 30,"56,900원",,12%
식품,축산,21,(행사상품)척아이롤 목심+등심  호주산쇠고기 _100 g,"1,810원",,2%
식품,축산,22,청정우 차돌박이 (3초구이 샤브용) 250g+250g+250g,"16,900원",,1%
식품,축산,23,제주안심밥상 돼지 LA식 갈비구이살 300g 3팩 총900g,"6,900원",,
식품,축산,24,농협안심한우_세절국거리용 앞다리혼합 _150 g 팩 ,"10,990원",,1%
식품,축산,25,돼지삼겹살 캐나다산 _100 g,,,
식품,축산,26,미국산 소갈비살 200g4팩+참소스/2세트구매다짐육증정,"23,900원",,4%
식품,축산,27,1등급대란15입,"3,990원",,2%
식품,축산,28,초이스엘 국내산돼지삼겹살구이용600G,,,
식품,축산,29,돼지앞다리_100 g,,,
식품,축산,30,H 신선한_백색_달걀_30구A,"6,980원",,2%
생활/주방/건강,공구설비/자재,1,[제로베이] KF94 마스크 50매 (블랙),,,
생활/주방/건강,반려동물용품,1,캣츠온라이트 20kg 길 고양이사료 대용량,"27,900원",,8%
생활/주방/건강,악기/취미/원예용품,1,[양키캔들]정품양키캔들 라지자 그린하우스 BEST향 시즌특가,"21,900원",,2%
생활/주방/건강,문구/사무용품,1,업계를 리드하는 기업 3SK택배박스,"33,300원",,8%
생활/주방/건강,위생용품,1,[페리오]칫솔 페리오 토탈케어(미세모) 칫솔 10+10입,"10,900원",,
식품,쌀/잡곡,18,[아침농산]국산 농부의아침 찹쌀10kg 2020년산 햅쌀,"48,500원",,30%
식품,쌀/잡곡,19,[아침농산]수입 귀리 10kg(5kg+5kg) 캐나다산 2020년산,"16,500원",,30%
식품,쌀/잡곡,20,임실농협 행복드림 신동진쌀 20kg /보통등급 최근도정,"61,500원",,2%
식품,쌀/잡곡,21,[농협]신동진 섬진강쌀10kg 2020년햅쌀 백미 당일도정,"33,900원",,1%
식품,쌀/잡곡,22,배동바지 쌀(미국산) 20kg 칼로스쌀 수입쌀,"47,400원",,1%
식품,쌀/잡곡,23,단일품종 신동진 쌀 20kg 20년산 햅쌀 (당일도정),"60,900원",,1%
식품,쌀/잡곡,24,지리산메뚜기쌀 백미20kg/쌀20kg 2020년/햅쌀출시,,,
식품,쌀/잡곡,25,아산 맑은쌀 삼광미  특등급 10kg 20년산 햅쌀,"50,800원",,30%
식품,쌀/잡곡,26,진주닮은쌀 20kg 임실농협 20년산 햅쌀(이중지대포장),"57,900원",,1%
식품,쌀/잡곡,27,20년도 햅쌀  농부의미소 20KG/포 지마켓,,,
식품,쌀/잡곡,28,농사꾼 양심쌀 백미 20kg 2020년산 햅쌀,"58,500원",,2%
식품,쌀/잡곡,29,경기미 10kg / 국내산 100% /2020년 햅쌀,"32,800원",,1%
식품,쌀/잡곡,30,경기미 추청 아끼바레 쌀 10kg+10kg 20년산 햅쌀,"87,000원",,30%
식품,쌀/잡곡,31,[아침농산]국산 서리태 2kg 속청 2020년산 햇곡,"35,000원",,30%
식품,쌀/잡곡,32,20년도 햅쌀 슈퍼 오닝 (고시히카리) (포/10KG),"37,900원",,2%
가구/침구,가구,19,1인~8인/접이식테이블/컴퓨터책상/공부방/이반121,"104,000원",,42%
가구/침구,가구,20,[프리메이드]접이식 라운드 테이블 슬림 컴퓨터책상 사무용책상,"31,900원",,10%
가구/침구,가구,21,일루일루 라이트 G-지타이탄 게이밍 체어 3색상,"96,900원",,17%
가구/침구,가구,22,바오 1인용 컴퓨터책상 학생 일자형 좌식책상무료배송,"26,900원",,7%
가구/침구,가구,23,[한샘]뉴 프라임 천연가죽 전동 리클라이너 소파 4인용,"1,658,000원",,41%
가구/침구,가구,24,에이블루 NEW 커블 체어 와이더 허리 교정의자,"55,900원",,5%
가구/침구,가구,25,[블루밍홈]신파스텔좌식의자/쇼파/등받이/접이식/컴퓨터/책상/,"30,900원",,20%
가구/침구,가구,26,[한샘]위드 식탁의자_2개입 (3종/택1),"109,000원",,16%
가구/침구,가구,27,원목 거실 소파테이블 사이드 보조 테이블 침대 책상,"34,900원",,15%
가구/침구,가구,28,[한샘]포레 릴렉스 4인 식탁 벤치세트(의자2+벤치1포함)_DIY,"755,000원",,32%
가구/침구,가구,29,[데스커]DSAD116D 컴퓨터데스크 1600x700,"174,720원",,18%
신발/잡화,브랜드 신발/가방,19,[베어파우]론칭가 69 000원  베어파우 구스다운 패딩부츠(플라,"59,000원",,10%
신발/잡화,브랜드 신발/가방,20,[닥스]갤러리아   닥스  남성 가죽장갑 GPT372Q 스마트터치,"32,000원",,28%
신발/잡화,브랜드 신발/가방,21,[엘칸토]엘칸토 20FW 남녀 겨울슈즈 시즌오프세일,"179,000원",,69%
신발/잡화,브랜드 신발/가방,22,[베어파우][베어파우] 로지(Rosy) 첼시 부츠,"65,000원",,5%
신발/잡화,브랜드 신발/가방,23,[닥스ACC]남녀 가죽장갑 4종 택 1,"36,000원",,23%
신발/잡화,브랜드 신발/가방,24,[금강제화]레노마外 20FW 여성 가죽부츠/패딩슬립온 외 50종 택1,"122,000원",,69%
신발/잡화,브랜드 신발/가방,25,소렐 여성용 워커부츠 NL3039-052,"32,900원",,3%
신발/잡화,브랜드 신발/가방,26,(화이트샌즈) 밍크 니트 보닛햇(20FWWHSAND40),"59,000원",,21%
신발/잡화,브랜드 신발/가방,27,[루이까또즈]여성모장갑 20 F/W BEST,"20,000원",,21%
신발/잡화,브랜드 신발/가방,28,캐시밴질랜드 소가죽 방한 첼시부츠 ,"39,800원",,4%
신발/잡화,브랜드 신발/가방,29,[돔바][돔바] 하이포인트/리브/마노아/블레이크/가프/윈/프레이 스니커즈 택1,"26,900원",,11%
신발/잡화,브랜드 신발/가방,30,[닥스]갤러리아   닥스  여성 가죽 장갑 GBL702H,"40,000원",,25%
신발/잡화,브랜드 신발/가방,31,[닥스][대구백화점 II관] [닥스]남녀 가죽장갑 4종 택 1(DG4),"32,000원",,20%
신발/잡화,브랜드 신발/가방,32,(화이트샌즈) 라쿤 플리스 니트 보닛햇(20FWWHSAND42),"49,000원",,21%
신발/잡화,브랜드 신발/가방,33,[금강제화]20FW 겨울 여성 앵클부츠/삭스부츠/패딩슬립온 50종,"96,000원",,42%
신발/잡화,브랜드 신발/가방,34,런칭가 69 000원  브루마스 천연가죽 스웨이드 앵클,"57,000원",,10%
도서/음반,인문/사회/과학/IT,20,더해빙(부와행운을 끌어당기는힘),,,
도서/음반,인문/사회/과학/IT,21,선량한 차별주의자,,,
도서/음반,인문/사회/과학/IT,22,핸즈온 머신러닝 : 사이킷런  케라스  텐서플로 2를 활용한 머신러닝  딥러닝 완벽 실무  오렐리앙 제롱,,,
도서/음반,인문/사회/과학/IT,23,사은품증정)또래퀴즈백과 호기심.과학.인물.세계(전4권)-초등생을위한지식퀴즈백과,,,
도서/음반,인문/사회/과학/IT,24,연말 특가 / 유아 색칠공부 세트 (전10권) 어린이 색칠북 색칠놀이 색칠하기 어른 치매 책,"18,000원",,5%
도서/음반,인문/사회/과학/IT,25,석가의 해부학 노트 - 모든 그림 그리는 이들을 위한,,,
도서/음반,인문/사회/과학/IT,26,어  성경이 읽어지네  구약 [성경방] [이애실] 15년 만에 다시 쓴,,,
도서/음반,인문/사회/과학/IT,27,김기사의 e-쉬운 전기 - 한국전기설비규정(KEC)을 반영하여 새롭게 구성한,,,
도서/음반,인문/사회/과학/IT,28,사피엔스,,,
도서/음반,인문/사회/과학/IT,29,이기적 유전자 [40주년기념판] [을유문화사] [리처드 도킨스],,,
도서/음반,인문/사회/과학/IT,30,매국노 고종,,,
도서/음반,인문/사회/과학/IT,31,토종 씨앗의 역습 [들녘] [김석기] 한국 농업의 다양성을 위하여,,,
도서/음반,인문/사회/과학/IT,32,천로역정 [포이에마] [존 버니언],,,
도서/음반,인문/사회/과학/IT,33,ESV 스터디 바이블 개역개정  크로스웨이 ESV 스터디 바이블 편찬팀,,,
도서/음반,인문/사회/과학/IT,34,공자의 마지막 공부 [다산북스] [김승호],,,
도서/음반,인문/사회/과학/IT,35,분노(RAGE)  밥 우드워드,,,
도서/음반,인문/사회/과학/IT,36,토정비결(바르게 해석하고 알기 쉽게 풀어 쓴),,,
도서/음반,인문/사회/과학/IT,37,한 시간 기도로 살기,,,
도서/음반,인문/사회/과학/IT,38,사피엔스,,,
도서/음반,인문/사회/과학/IT,39,비폭력대화 [개정판] [한국NVC센터] [마셜 B. 로젠버그 ] 일상에서 쓰는 평화의 언어  삶의 언어,,,
도서/음반,인문/사회/과학/IT,40,오해의 동물원 - 인간의 실수와 오해가 빚어낸 동물학의 역사,,,
도서/음반,경제/경영/개발,18,위기의 시대 돈의 미래,,,
도서/음반,경제/경영/개발,19,트렌드 코리아 2021,,,
도서/음반,경제/경영/개발,20,길벗 주식투자 /ETF /만화/ 재무재표/ 무작정 따라하기 재무제표 모르면 주식 절대로 하지 마라,,,
