"","X","apt_price","area_m2","floor_no","year_built","ym_sale","day_sale","urban","price_pyung","yr_built","yr_built2","season","urban2","built_age"
"228",228,18000,84.4204,4,2014,201812,19,"¿æ",703.621399566929,"2010s","New","∞‹øÔ","≥Û√Ã",5
"229",229,17200,84.4204,3,2014,201812,24,"¿æ",672.349337363955,"2010s","New","∞‹øÔ","≥Û√Ã",5
"230",230,6800,84.81,5,1992,201811,27,"¿æ",264.591439688716,"1990s","Old","∞°¿ª","≥Û√Ã",27
"231",231,6100,84.81,6,1992,201903,25,"¿æ",237.354085603113,"1990s","Old","∫Ω","≥Û√Ã",27
"232",232,5000,56.18,4,1992,201904,4,"¿æ",293.698825204699,"1990s","Old","∫Ω","≥Û√Ã",27
"233",233,7300,84.81,4,1992,201908,14,"¿æ",284.046692607004,"1990s","Old","ø©∏ß","≥Û√Ã",27
"234",234,20000,84.8344,9,2017,201809,4,"¿æ",777.986288581047,"2010s","New","∞°¿ª","≥Û√Ã",2
"235",235,4200,29.2625,7,2001,201809,18,"¿æ",473.643741990602,"2000s","New","∞°¿ª","≥Û√Ã",18
"236",236,12300,84.878,7,2001,201810,19,"¿æ",478.215792078041,"2000s","New","∞°¿ª","≥Û√Ã",18
"237",237,12850,84.878,11,2001,201901,11,"¿æ",499.599425057141,"2000s","New","∞‹øÔ","≥Û√Ã",18
"238",238,3900,29.2625,3,2001,201902,28,"¿æ",439.812046134131,"2000s","New","∞‹øÔ","≥Û√Ã",18
"239",239,3800,29.2625,12,2001,201903,12,"¿æ",428.534814181974,"2000s","New","∫Ω","≥Û√Ã",18
"240",240,4300,29.2625,7,2001,201903,15,"¿æ",484.92097394276,"2000s","New","∫Ω","≥Û√Ã",18
"241",241,4200,29.2625,4,2001,201904,3,"¿æ",473.643741990602,"2000s","New","∫Ω","≥Û√Ã",18
"242",242,4500,29.2625,4,2001,201907,2,"¿æ",507.475437847074,"2000s","New","ø©∏ß","≥Û√Ã",18
"243",243,8000,59.82,8,1994,201811,5,"¿æ",441.323971915747,"1990s","Old","∞°¿ª","≥Û√Ã",25
"244",244,8000,59.82,7,1994,201811,5,"¿æ",441.323971915747,"1990s","Old","∞°¿ª","≥Û√Ã",25
"245",245,6750,59.82,13,1994,201812,11,"¿æ",372.367101303912,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"246",246,6800,59.82,4,1994,201902,18,"¿æ",375.125376128385,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"247",247,7750,59.82,13,1994,201902,24,"¿æ",427.53259779338,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"248",248,6500,59.82,5,1994,201903,13,"¿æ",358.575727181545,"1990s","Old","∫Ω","≥Û√Ã",25
"249",249,7500,59.82,5,1994,201904,3,"¿æ",413.741223671013,"1990s","Old","∫Ω","≥Û√Ã",25
"250",250,7200,59.82,5,1994,201907,3,"¿æ",397.191574724172,"1990s","Old","ø©∏ß","≥Û√Ã",25
"251",251,7000,59.82,3,1994,201907,25,"¿æ",386.158475426279,"1990s","Old","ø©∏ß","≥Û√Ã",25
"252",252,14500,59.989,4,2016,201810,13,"¿æ",797.646235143109,"2010s","New","∞°¿ª","≥Û√Ã",3
"253",253,14700,59.989,13,2016,201810,30,"¿æ",808.648252179566,"2010s","New","∞°¿ª","≥Û√Ã",3
"254",254,14500,59.989,4,2016,201812,31,"¿æ",797.646235143109,"2010s","New","∞‹øÔ","≥Û√Ã",3
"255",255,15500,59.989,9,2016,201901,15,"¿æ",852.656320325393,"2010s","New","∞‹øÔ","≥Û√Ã",3
"256",256,14200,59.989,3,2016,201902,11,"¿æ",781.143209588425,"2010s","New","∞‹øÔ","≥Û√Ã",3
"257",257,14750,59.989,4,2016,201903,15,"¿æ",811.39875643868,"2010s","New","∫Ω","≥Û√Ã",3
"258",258,14600,59.989,7,2016,201904,12,"¿æ",803.147243661338,"2010s","New","∫Ω","≥Û√Ã",3
"259",259,14200,59.989,3,2016,201905,13,"¿æ",781.143209588425,"2010s","New","∫Ω","≥Û√Ã",3
"260",260,14800,59.989,9,2016,201905,23,"¿æ",814.149260697795,"2010s","New","∫Ω","≥Û√Ã",3
"261",261,14300,59.989,3,2016,201905,23,"¿æ",786.644218106653,"2010s","New","∫Ω","≥Û√Ã",3
"262",262,14500,59.989,2,2016,201907,19,"¿æ",797.646235143109,"2010s","New","ø©∏ß","≥Û√Ã",3
"263",263,11700,84.8081,3,2004,201812,24,"¿æ",455.263117555988,"2000s","New","∞‹øÔ","≥Û√Ã",15
"264",264,10500,84.8081,4,2004,201903,12,"¿æ",408.569464473323,"2000s","New","∫Ω","≥Û√Ã",15
"265",265,14000,82.605,5,2012,201812,17,"¿æ",559.288178681678,"2010s","New","∞‹øÔ","≥Û√Ã",7
"266",266,16500,84.7423,5,2013,201905,21,"¿æ",642.53625403134,"2010s","New","∫Ω","≥Û√Ã",6
"267",267,15100,84.7423,9,2013,201907,16,"¿æ",588.018026416559,"2010s","New","ø©∏ß","≥Û√Ã",6
"268",268,15000,84.7423,3,2013,201908,6,"¿æ",584.123867301218,"2010s","New","ø©∏ß","≥Û√Ã",6
"269",269,18000,84.8742,4,2015,201811,2,"¿æ",699.859321207151,"2010s","New","∞°¿ª","≥Û√Ã",4
"270",270,17700,84.8742,5,2015,201904,27,"¿æ",688.194999187032,"2010s","New","∫Ω","≥Û√Ã",4
"271",271,17000,84.8742,2,2015,201905,9,"¿æ",660.978247806754,"2010s","New","∫Ω","≥Û√Ã",4
"272",272,17000,84.8742,2,2015,201906,7,"¿æ",660.978247806754,"2010s","New","ø©∏ß","≥Û√Ã",4
"273",273,16700,84.8742,7,2015,201908,10,"¿æ",649.313925786635,"2010s","New","ø©∏ß","≥Û√Ã",4
"274",274,13700,59.5494,12,2016,201809,28,"¿æ",759.201604046388,"2010s","New","∞°¿ª","≥Û√Ã",3
"275",275,13700,59.5494,13,2016,201811,12,"¿æ",759.201604046388,"2010s","New","∞°¿ª","≥Û√Ã",3
"276",276,14200,59.5494,11,2016,201903,2,"¿æ",786.909691785308,"2010s","New","∫Ω","≥Û√Ã",3
"277",277,14900,59.5494,8,2016,201903,16,"¿æ",825.701014619795,"2010s","New","∫Ω","≥Û√Ã",3
"278",278,22480,84.992,17,2018,201902,18,"¿æ",872.835090361446,"2010s","New","∞‹øÔ","≥Û√Ã",1
"279",279,3000,71.86,5,1991,201901,16,"¿æ",137.767881992764,"1990s","Old","∞‹øÔ","≥Û√Ã",28
"280",280,2500,59.94,1,1990,201810,26,"¿æ",137.637637637638,"1990s","Old","∞°¿ª","≥Û√Ã",29
"281",281,3000,59.94,2,1990,201901,2,"¿æ",165.165165165165,"1990s","Old","∞‹øÔ","≥Û√Ã",29
"282",282,3400,59.94,5,1990,201905,8,"¿æ",187.187187187187,"1990s","Old","∫Ω","≥Û√Ã",29
"283",283,18000,111.166,12,2017,201810,10,"¿æ",534.336037997229,"2010s","New","∞°¿ª","≥Û√Ã",2
"284",284,17500,111.166,12,2017,201904,1,"¿æ",519.493370275084,"2010s","New","∫Ω","≥Û√Ã",2
"285",285,17500,111.166,8,2017,201904,4,"¿æ",519.493370275084,"2010s","New","∫Ω","≥Û√Ã",2
"286",286,2500,59.98,5,1996,201811,9,"∏È",137.545848616205,"1990s","Old","∞°¿ª","≥Û√Ã",23
"287",287,3800,59.98,1,1996,201901,24,"∏È",209.069689896632,"1990s","Old","∞‹øÔ","≥Û√Ã",23
"288",288,3550,59.98,3,1996,201902,25,"∏È",195.315105035012,"1990s","Old","∞‹øÔ","≥Û√Ã",23
"289",289,8300,71.77,1,1989,201811,12,"¿æ",381.635780966978,"1980s","Old","∞°¿ª","≥Û√Ã",30
"290",290,6500,71.77,4,1989,201906,29,"¿æ",298.871394733175,"1980s","Old","ø©∏ß","≥Û√Ã",30
"291",291,4700,56.46,2,1992,201810,10,"¿æ",274.70775770457,"1990s","Old","∞°¿ª","≥Û√Ã",27
"292",292,5700,56.46,1,1992,201811,12,"¿æ",333.156216790648,"1990s","Old","∞°¿ª","≥Û√Ã",27
"293",293,5900,56.46,3,1992,201811,22,"¿æ",344.845908607864,"1990s","Old","∞°¿ª","≥Û√Ã",27
"294",294,14500,84.95,4,2001,201810,5,"¿æ",563.272513243084,"2000s","New","∞°¿ª","≥Û√Ã",18
"295",295,17300,84.95,13,2001,201812,3,"¿æ",672.042377869335,"2000s","New","∞‹øÔ","≥Û√Ã",18
"296",296,16800,84.89,14,2001,201906,19,"¿æ",653.08045706208,"2000s","New","ø©∏ß","≥Û√Ã",18
"297",297,7000,80.61,4,1991,201810,28,"¿æ",286.564942314849,"1990s","Old","∞°¿ª","≥Û√Ã",28
"298",298,23000,84.9252,7,2015,201903,27,"¿æ",893.72765680858,"2010s","New","∫Ω","≥Û√Ã",4
"299",299,9200,84.72,7,1993,201905,15,"¿æ",358.356940509915,"1990s","Old","∫Ω","≥Û√Ã",26
"300",300,19900,84.8948,7,2012,201809,19,"¿æ",773.54561174536,"2010s","New","∞°¿ª","≥Û√Ã",7
"301",301,20350,84.8948,10,2012,201904,5,"¿æ",791.037849196888,"2010s","New","∫Ω","≥Û√Ã",7
"302",302,19000,84.226,11,2015,201901,2,"¿æ",744.425711775461,"2010s","New","∞‹øÔ","≥Û√Ã",4
"303",303,21000,84.99,3,2015,201901,24,"¿æ",815.390045887752,"2010s","New","∞‹øÔ","≥Û√Ã",4
"304",304,22000,84.226,14,2015,201906,28,"¿æ",861.966613634745,"2010s","New","ø©∏ß","≥Û√Ã",4
"305",305,23700,84.8378,5,2018,201812,12,"¿æ",921.87680491479,"2010s","New","∞‹øÔ","≥Û√Ã",1
"306",306,23200,84.7247,8,2018,201812,12,"¿æ",903.632588843631,"2010s","New","∞‹øÔ","≥Û√Ã",1
"307",307,28700,84.8378,10,2018,201812,14,"¿æ",1116.36558232297,"2010s","New","∞‹øÔ","≥Û√Ã",1
"308",308,23700,84.8378,6,2018,201812,14,"¿æ",921.87680491479,"2010s","New","∞‹øÔ","≥Û√Ã",1
"309",309,23050,84.7247,9,2018,201812,17,"¿æ",897.79013676059,"2010s","New","∞‹øÔ","≥Û√Ã",1
"310",310,24500,84.8378,7,2018,201812,17,"¿æ",952.9950093001,"2010s","New","∞‹øÔ","≥Û√Ã",1
"311",311,23200,84.7247,6,2018,201812,19,"¿æ",903.632588843631,"2010s","New","∞‹øÔ","≥Û√Ã",1
"312",312,23000,84.8378,2,2018,201812,20,"¿æ",894.648376077644,"2010s","New","∞‹øÔ","≥Û√Ã",1
"313",313,23200,84.7247,7,2018,201812,20,"¿æ",903.632588843631,"2010s","New","∞‹øÔ","≥Û√Ã",1
"314",314,27600,84.7247,10,2018,201812,20,"¿æ",1075.01118327949,"2010s","New","∞‹øÔ","≥Û√Ã",1
"315",315,23200,84.8378,3,2018,201812,20,"¿æ",902.427927173972,"2010s","New","∞‹øÔ","≥Û√Ã",1
"316",316,24000,84.8378,4,2018,201812,20,"¿æ",933.546131559281,"2010s","New","∞‹øÔ","≥Û√Ã",1
"317",317,23200,84.8378,4,2018,201812,24,"¿æ",902.427927173972,"2010s","New","∞‹øÔ","≥Û√Ã",1
"318",318,23700,84.8378,9,2018,201812,24,"¿æ",921.87680491479,"2010s","New","∞‹øÔ","≥Û√Ã",1
"319",319,27900,84.8378,10,2018,201812,26,"¿æ",1085.24737793766,"2010s","New","∞‹øÔ","≥Û√Ã",1
"320",320,23700,84.8378,7,2018,201812,27,"¿æ",921.87680491479,"2010s","New","∞‹øÔ","≥Û√Ã",1
"321",321,24000,84.8378,3,2018,201812,27,"¿æ",933.546131559281,"2010s","New","∞‹øÔ","≥Û√Ã",1
"322",322,24500,84.8378,6,2018,201812,28,"¿æ",952.9950093001,"2010s","New","∞‹øÔ","≥Û√Ã",1
"323",323,22500,84.7247,2,2018,201812,28,"¿æ",876.367812456108,"2010s","New","∞‹øÔ","≥Û√Ã",1
"324",324,22700,84.7247,4,2018,201812,30,"¿æ",884.157748566829,"2010s","New","∞‹øÔ","≥Û√Ã",1
"325",325,23800,84.8378,2,2018,201812,31,"¿æ",925.766580462954,"2010s","New","∞‹øÔ","≥Û√Ã",1
"326",326,24500,84.8378,5,2018,201812,31,"¿æ",952.9950093001,"2010s","New","∞‹øÔ","≥Û√Ã",1
"327",327,23200,84.7247,5,2018,201901,7,"¿æ",903.632588843631,"2010s","New","∞‹øÔ","≥Û√Ã",1
"328",328,22600,84.7247,3,2018,201901,26,"¿æ",880.262780511468,"2010s","New","∞‹øÔ","≥Û√Ã",1
"329",329,24500,84.8378,9,2018,201903,25,"¿æ",952.9950093001,"2010s","New","∫Ω","≥Û√Ã",1
"330",330,24500,84.8378,8,2018,201904,19,"¿æ",952.9950093001,"2010s","New","∫Ω","≥Û√Ã",1
"331",331,23200,84.8378,4,2018,201905,24,"¿æ",902.427927173972,"2010s","New","∫Ω","≥Û√Ã",1
"332",332,23700,84.8378,8,2018,201905,31,"¿æ",921.87680491479,"2010s","New","∫Ω","≥Û√Ã",1
"333",333,22500,84.6524,4,2015,201901,8,"¿æ",877.116301487022,"2010s","New","∞‹øÔ","≥Û√Ã",4
"334",334,19500,100.8716,8,2008,201811,9,"¿æ",637.939717422942,"2000s","New","∞°¿ª","≥Û√Ã",11
"335",335,18500,100.8716,10,2008,201812,28,"¿æ",605.224860119201,"2000s","New","∞‹øÔ","≥Û√Ã",11
"336",336,12700,55.9905,2,2008,201901,25,"¿æ",748.519838186835,"2000s","New","∞‹øÔ","≥Û√Ã",11
"337",337,11700,55.9905,8,2008,201904,30,"¿æ",689.581268250864,"2000s","New","∫Ω","≥Û√Ã",11
"338",338,6900,84.63,5,1993,201810,31,"¿æ",269.053527118043,"1990s","Old","∞°¿ª","≥Û√Ã",26
"339",339,8600,84.63,3,1993,201902,25,"¿æ",335.342077277561,"1990s","Old","∞‹øÔ","≥Û√Ã",26
"340",340,7800,84.63,2,1993,201907,30,"¿æ",304.147465437788,"1990s","Old","ø©∏ß","≥Û√Ã",26
"341",341,11400,59.76,3,1996,201809,12,"¿æ",629.518072289157,"1990s","Old","∞°¿ª","≥Û√Ã",23
"342",342,11000,59.76,4,1996,201811,8,"¿æ",607.429718875502,"1990s","Old","∞°¿ª","≥Û√Ã",23
"343",343,11500,59.76,6,1996,201811,12,"¿æ",635.04016064257,"1990s","Old","∞°¿ª","≥Û√Ã",23
"344",344,10600,59.76,3,1996,201812,17,"¿æ",585.341365461847,"1990s","Old","∞‹øÔ","≥Û√Ã",23
"345",345,13450,84.98,6,1996,201902,16,"¿æ",522.299364556366,"1990s","Old","∞‹øÔ","≥Û√Ã",23
"346",346,12000,84.98,14,1996,201903,10,"¿æ",465.991998117204,"1990s","Old","∫Ω","≥Û√Ã",23
"347",347,15000,84.98,9,1996,201903,29,"¿æ",582.489997646505,"1990s","Old","∫Ω","≥Û√Ã",23
"348",348,10000,59.76,9,1996,201905,20,"¿æ",552.208835341365,"1990s","Old","∫Ω","≥Û√Ã",23
"349",349,8900,59.76,1,1996,201906,12,"¿æ",491.465863453815,"1990s","Old","ø©∏ß","≥Û√Ã",23
"350",350,23500,84.9041,19,2015,201812,2,"¿æ",913.383452624785,"2010s","New","∞‹øÔ","≥Û√Ã",4
"351",351,23550,84.9041,13,2015,201812,7,"¿æ",915.326821672923,"2010s","New","∞‹øÔ","≥Û√Ã",4
"352",352,23700,84.9041,7,2015,201902,23,"¿æ",921.156928817336,"2010s","New","∞‹øÔ","≥Û√Ã",4
"353",353,23200,84.9041,20,2015,201902,27,"¿æ",901.723238335958,"2010s","New","∞‹øÔ","≥Û√Ã",4
"354",354,21800,84.9041,2,2015,201904,2,"¿æ",847.308904988098,"2010s","New","∫Ω","≥Û√Ã",4
"355",355,22500,84.9041,4,2015,201905,7,"¿æ",874.516071662028,"2010s","New","∫Ω","≥Û√Ã",4
"356",356,24000,84.9041,11,2015,201905,15,"¿æ",932.817143106163,"2010s","New","∫Ω","≥Û√Ã",4
"357",357,22900,84.7064,7,2016,201812,7,"¿æ",892.140381364336,"2010s","New","∞‹øÔ","≥Û√Ã",3
"358",358,22700,84.7064,8,2016,201902,11,"¿æ",884.348762313119,"2010s","New","∞‹øÔ","≥Û√Ã",3
"359",359,22700,84.7521,10,2016,201902,22,"¿æ",883.871904059014,"2010s","New","∞‹øÔ","≥Û√Ã",3
"360",360,22700,84.7064,10,2016,201903,22,"¿æ",884.348762313119,"2010s","New","∫Ω","≥Û√Ã",3
"361",361,22900,84.7064,15,2016,201905,4,"¿æ",892.140381364336,"2010s","New","∫Ω","≥Û√Ã",3
"362",362,22800,84.7064,6,2016,201906,20,"¿æ",888.244571838728,"2010s","New","ø©∏ß","≥Û√Ã",3
"363",363,10000,84.3,2,1992,201907,5,"¿æ",391.459074733096,"1990s","Old","ø©∏ß","≥Û√Ã",27
"364",364,15000,84.98,14,2001,201902,26,"¿æ",582.489997646505,"2000s","New","∞‹øÔ","≥Û√Ã",18
"365",365,12500,59.86,7,2001,201904,25,"¿æ",689.107918476445,"2000s","New","∫Ω","≥Û√Ã",18
"366",366,10600,59.75,9,2001,201905,23,"¿æ",585.439330543933,"2000s","New","∫Ω","≥Û√Ã",18
"367",367,6200,65.85,3,1989,201901,9,"¿æ",310.706150341686,"1980s","Old","∞‹øÔ","≥Û√Ã",30
"368",368,5000,59.94,2,1992,201907,15,"¿æ",275.275275275275,"1990s","Old","ø©∏ß","≥Û√Ã",27
"369",369,25000,84.6272,2,2019,201903,4,"¿æ",974.863873553657,"2010s","New","∫Ω","≥Û√Ã",0
"370",370,23500,84.5045,6,2019,201903,5,"¿æ",917.702607553444,"2010s","New","∫Ω","≥Û√Ã",0
"371",371,21500,84.5045,1,2019,201903,10,"¿æ",839.600257974427,"2010s","New","∫Ω","≥Û√Ã",0
"372",372,24500,84.5187,3,2019,201903,19,"¿æ",956.593037990409,"2010s","New","∫Ω","≥Û√Ã",0
"373",373,23500,84.5045,5,2019,201903,21,"¿æ",917.702607553444,"2010s","New","∫Ω","≥Û√Ã",0
"374",374,25000,84.5187,7,2019,201906,17,"¿æ",976.115344888173,"2010s","New","ø©∏ß","≥Û√Ã",0
"375",375,4000,82.16,4,1991,201901,11,"¿æ",160.662122687439,"1990s","Old","∞‹øÔ","≥Û√Ã",28
"376",376,4200,82.16,4,1991,201905,15,"¿æ",168.695228821811,"1990s","Old","∫Ω","≥Û√Ã",28
"377",377,7300,82.16,2,1991,201905,24,"¿æ",293.208373904576,"1990s","Old","∫Ω","≥Û√Ã",28
"378",378,5000,59.74,4,1993,201809,17,"¿æ",276.196853029796,"1990s","Old","∞°¿ª","≥Û√Ã",26
"379",379,8500,73.18,6,1999,201906,1,"¿æ",383.301448483192,"1990s","Old","ø©∏ß","≥Û√Ã",20
"380",380,8400,65.81,1,1991,201811,2,"¿æ",421.212581674517,"1990s","Old","∞°¿ª","≥Û√Ã",28
"381",381,11700,82.94,2,1991,201901,18,"¿æ",465.51724137931,"1990s","Old","∞‹øÔ","≥Û√Ã",28
"382",382,12000,82.94,3,1991,201902,28,"¿æ",477.453580901857,"1990s","Old","∞‹øÔ","≥Û√Ã",28
"383",383,9000,82.94,5,1991,201903,13,"¿æ",358.090185676393,"1990s","Old","∫Ω","≥Û√Ã",28
"384",384,6500,60.41,3,1991,201905,27,"¿æ",355.073663300778,"1990s","Old","∫Ω","≥Û√Ã",28
"385",385,5200,60.41,5,1991,201907,3,"¿æ",284.058930640622,"1990s","Old","ø©∏ß","≥Û√Ã",28
"386",386,19500,84.9749,4,2007,201809,10,"¿æ",757.282444580694,"2000s","New","∞°¿ª","≥Û√Ã",12
"387",387,18700,84.9749,5,2007,201901,23,"¿æ",726.214446854306,"2000s","New","∞‹øÔ","≥Û√Ã",12
"388",388,18800,84.9749,15,2007,201903,27,"¿æ",730.097946570105,"2000s","New","∫Ω","≥Û√Ã",12
"389",389,19000,84.9749,14,2007,201905,17,"¿æ",737.864946001702,"2000s","New","∫Ω","≥Û√Ã",12
"390",390,18200,84.9749,3,2007,201907,19,"¿æ",706.796948275314,"2000s","New","ø©∏ß","≥Û√Ã",12
"391",391,14400,59.8755,1,2009,201809,20,"¿æ",793.646817145577,"2000s","New","∞°¿ª","≥Û√Ã",10
"392",392,15000,59.8755,10,2009,201810,26,"¿æ",826.715434526643,"2000s","New","∞°¿ª","≥Û√Ã",10
"393",393,19000,77.2556,8,2009,201904,23,"¿æ",811.591651608427,"2000s","New","∫Ω","≥Û√Ã",10
"394",394,7900,75.9,3,1990,201903,16,"¿æ",343.478260869565,"1990s","Old","∫Ω","≥Û√Ã",29
"395",395,6000,51,1,1994,201809,11,"¿æ",388.235294117647,"1990s","Old","∞°¿ª","≥Û√Ã",25
"396",396,7200,59.88,3,1994,201810,23,"¿æ",396.793587174349,"1990s","Old","∞°¿ª","≥Û√Ã",25
"397",397,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"398",398,6000,48.54,4,1994,201811,12,"¿æ",407.911001236094,"1990s","Old","∞°¿ª","≥Û√Ã",25
"399",399,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"400",400,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"401",401,6000,48.54,4,1994,201811,12,"¿æ",407.911001236094,"1990s","Old","∞°¿ª","≥Û√Ã",25
"402",402,6000,48.54,5,1994,201811,12,"¿æ",407.911001236094,"1990s","Old","∞°¿ª","≥Û√Ã",25
"403",403,6000,48.54,6,1994,201811,12,"¿æ",407.911001236094,"1990s","Old","∞°¿ª","≥Û√Ã",25
"404",404,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"405",405,6000,48.54,6,1994,201811,12,"¿æ",407.911001236094,"1990s","Old","∞°¿ª","≥Û√Ã",25
"406",406,6000,48.54,6,1994,201811,12,"¿æ",407.911001236094,"1990s","Old","∞°¿ª","≥Û√Ã",25
"407",407,4800,38.7,6,1994,201811,12,"¿æ",409.302325581395,"1990s","Old","∞°¿ª","≥Û√Ã",25
"408",408,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"409",409,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"410",410,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"411",411,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"412",412,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"413",413,7000,59.88,1,1994,201811,12,"¿æ",385.771543086172,"1990s","Old","∞°¿ª","≥Û√Ã",25
"414",414,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"415",415,5800,48.54,1,1994,201811,12,"¿æ",394.313967861557,"1990s","Old","∞°¿ª","≥Û√Ã",25
"416",416,6000,48.54,6,1994,201811,12,"¿æ",407.911001236094,"1990s","Old","∞°¿ª","≥Û√Ã",25
"417",417,5000,41.16,2,1994,201812,15,"¿æ",400.874635568513,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"418",418,5000,41.16,2,1994,201812,15,"¿æ",400.874635568513,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"419",419,6200,51,2,1994,201812,15,"¿æ",401.176470588235,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"420",420,6200,51,3,1994,201812,15,"¿æ",401.176470588235,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"421",421,6200,51,3,1994,201812,15,"¿æ",401.176470588235,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"422",422,6200,51,3,1994,201812,15,"¿æ",401.176470588235,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"423",423,6200,51,3,1994,201812,15,"¿æ",401.176470588235,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"424",424,6200,51,3,1994,201812,15,"¿æ",401.176470588235,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"425",425,6200,51,4,1994,201812,15,"¿æ",401.176470588235,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"426",426,6200,51,2,1994,201812,15,"¿æ",401.176470588235,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"427",427,4800,41.16,1,1994,201812,15,"¿æ",384.839650145773,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"428",428,4800,41.16,1,1994,201812,15,"¿æ",384.839650145773,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"429",429,4800,41.16,1,1994,201812,15,"¿æ",384.839650145773,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"430",430,4800,41.16,1,1994,201812,15,"¿æ",384.839650145773,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"431",431,5000,41.16,2,1994,201812,15,"¿æ",400.874635568513,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"432",432,5000,41.16,3,1994,201812,15,"¿æ",400.874635568513,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"433",433,5000,41.16,3,1994,201812,15,"¿æ",400.874635568513,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"434",434,5000,41.16,4,1994,201812,15,"¿æ",400.874635568513,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"435",435,5000,41.16,4,1994,201812,15,"¿æ",400.874635568513,"1990s","Old","∞‹øÔ","≥Û√Ã",25
"436",436,5000,41.16,5,1994,201812,15,"¿æ",400.874635568513,"1990s","Old","∞‹øÔ","≥Û√Ã",25
